file_name	dataset	slot	azul_value	our_value	recommendation	azul_in_vocab
IGVFFI9263NDHP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3397PPYU.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI1864ZEXV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1585GMAJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5237DIXO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0599CWUU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9742KSTI.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3687SOJX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9644KUXI.tsv.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6369OOHH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5542HGCZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0898LKMY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4462ZUGR.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2726SNZL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6276LYYV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8382FCFH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6571MCPG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7681FDOC.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI8807NPBH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2079ZLHR.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3127XZCT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5139DPHW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8619DVWB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8236NZFN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9968NEDU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6019XFLF.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8396PZBY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2589ANSK.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3555HUYX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8788OLSB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9722BEKR.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0230MDRL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9289IEZM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8436NQZT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2710CSFE.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI1859GKJJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9310REXS.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI2813OHMP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2782DAJF.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI6105LLHD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1925PFDH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7622TSRB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1286ACYV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9437GQRP.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI9458XHKX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7347XXWM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1949OJSK.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4364JKMB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5525KDXM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7806NBYD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7616TKXV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6854BICM.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI5564UCPH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2401GJGW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8218ZDHQ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6617ZZXW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9331ARDG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2740LUCS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2539QMLC.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI3402NSNN.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI8161FJGP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1072UKSN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1128YDSI.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7531MIWT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3482KNSZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1005SLQN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7338UNNB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2422VAGV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5368WBGN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2121GZGC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0419LNAO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3293AZVY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7112UZBH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6602LGHO.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI6602LGHO.h5ad	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	take_azul	no
IGVFFI4315AQYW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8779DCCL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9044UXML.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8876TFWH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1609CBGO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8636YVCB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0173HZNX.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI8090ORFT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2167GOIQ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5318ITPT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0851BDIY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2001SWRD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2102DMLE.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9908XSEC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7471PTOX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6517HOEZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8015HCFI.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9785UURN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6142KUCK.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4220AVBG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus ATAC-seq	not_classified	take_azul	no
IGVFFI0273IUGF.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1577SBWN.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI1577SBWN.h5ad	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	take_azul	no
IGVFFI4382DPUN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5878QXAB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3820IOLW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4231QSTW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4946XDUJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9469JFSL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2287ISGB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8824RUKN.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI2193IJUU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4655VGST.bai	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus ATAC-seq || single-nucleus RNA sequencing assay	not_applicable	compare	no
IGVFFI4655VGST.bai	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	take_azul	no
IGVFFI7106FXAG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9058FPHP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0742MLAS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8970AAAC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6929YGTD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3476XNAM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1542DGST.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4374SGLY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5270IBAT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1667MVQM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3602TKXV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4729KZGB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2869HTVL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5368WNZH.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI0935BVRW.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI5806URBH.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI2928LWLX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4989HAJO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0601LDVU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9037FQEL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7654DSFH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5425ELWN.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI7271YZHR.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4687SGSJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4327DYBU.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI4800OIQO.tsv.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5335RVXP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2589WPJL.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI5040QRPD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4579QZRU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7201GVKN.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI7201GVKN.h5ad	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	take_azul	no
IGVFFI2065OJIW.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI0694LICM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2809DKGH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4680NLWS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0892WDEG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6120KTIU.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI8718FZOY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9424ZCKJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1721KXQQ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0735MQIL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4790VOBU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3760CBFU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9832MFXB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI4519RHEG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7221ROOS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1848DCRF.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI8630LPVC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1629GWDA.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7721XDKE.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI6924ZYXS.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI6924ZYXS.h5ad	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	take_azul	no
IGVFFI6334LSOL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2963SBVO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI7719JMJO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI9849RPUA.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2128UBAU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5253AOWP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI1876RWJO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0143PTLD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0629XZYD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI0969KBDV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI2777LSBS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3029IWPD.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI4704CWGE.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI3459PNAV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	take_azul	no
IGVFFI5030LYIM.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
IGVFFI9308VSZZ.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	compare	no
